Timestamp,What is your age?,What is your gender?,Where do you study?,How many students are there in your class?,Physical,Verbal,Cyber,Racial,Social,Classroom,Restroom,Hallway,School/College Bus,Gym/Sportsroom,Social Media,Home,Neighbourhood,Best Friends,Friends (Male),Friends (Female),Teachers,Parents,Relatives,Neighbours,Weight,Height,Skin Color,Have you ever carried a weapon to school?,Have you ever hit or pushed someone?,Have you ever insulted or threatened someone online?,Have you ever played a prank which upset someone?,How often do you miss school because you feel unsafe or uncomfortable,How often do you miss school for no good reason?,How often do you indulge in these activities?,"How often do you try to obtain money/possessions, other than the ones provided by your parent/guardian?","How often have you had your property stolen, or deliberately damaged?",How often have you stolen or deliberately damaged someone's property?,How often are you involved in a physical fight?,How often do you experience depression?,How often do you experience suicidal thoughts?,Outcome
12/10/19 12:23,22,Male,College/University,N/A,1,1,1,1,1,6,10,10,10,3,5,10,6,10,8,6,5,10,8,6,5,2,8,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
12/10/19 12:42,18,Male,High School (Grade 9 - Grade 12),36,5,5,1,1,1,6,5,3,5,4,7,10,7,9,10,6,6,10,6,7,4,4,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Not a bully
12/10/19 12:45,21,Male,College/University,71,1,1,1,1,1,2,3,5,2,4,6,10,2,10,10,10,2,3,2,1,4,7,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Every day,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
12/10/19 12:53,20,Male,College/University,127,3,3,3,3,1,4,5,5,6,7,9,9,9,10,10,8,7,8,7,8,10,10,10,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Not a bully
12/10/19 12:55,15,Female,High School (Grade 9 - Grade 12),32,3,2,1,1,5,8,6,9,10,10,10,10,8,9,9,9,7,7,8,8,5,8,8,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
12/10/19 13:00,21,Male,College/University,60,1,4,1,1,1,4,2,9,9,8,4,10,7,10,10,7,4,10,3,3,8,8,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 13:17,22,Male,College/University,N/A,1,2,1,1,1,5,5,5,6,6,5,8,7,10,8,8,7,10,8,7,6,8,8,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,N/A,Never,Never,Never,Never,Not a bully
12/10/19 13:23,20,Male,College/University,60,5,2,2,1,1,10,10,6,8,7,7,8,6,10,8,7,8,7,3,5,2,9,5,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 13:45,18,Male,College/University,N/A,2,1,1,1,1,5,6,5,5,4,4,7,5,7,5,3,3,8,4,5,4,7,5,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Every day,Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Never,Not a bully
12/10/19 14:10,19,Male,College/University,N/A,2,1,3,1,1,10,10,10,9,8,10,10,10,10,9,10,10,10,4,10,10,10,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Not a bully
12/10/19 14:34,13,Male,Middle School (Grade 6 - Grade 8),42,2,3,1,1,1,6,7,5,8,5,5,10,7,10,8,9,3,7,8,8,8,10,9,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
12/10/19 14:39,18,Male,High School (Grade 9 - Grade 12),200,6,6,1,1,1,4,3,5,1,1,10,10,5,10,10,3,3,7,5,6,5,9,2,Never,Never,Never,Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Never,Not a bully
12/10/19 15:28,14,Female,High School (Grade 9 - Grade 12),36,4,6,2,1,1,10,1,4,5,6,10,10,7,10,10,7,5,4,4,7,5,7,1,Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Not a bully
12/10/19 15:37,19,Male,College/University,30,1,1,1,1,1,5,2,7,5,1,5,10,3,10,10,10,5,10,3,3,10,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Every day,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 15:53,18,Male,College/University,64,3,5,4,3,4,8,5,8,8,8,8,10,9,9,9,8,7,7,5,6,6,9,9,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 15:56,19,Male,College/University,25,10,10,10,10,9,8,7,8,7,8,6,9,8,10,3,7,8,9,5,4,6,7,7,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Never,Possible Bully
12/10/19 16:04,16,Male,High School (Grade 9 - Grade 12),N/A,1,2,1,2,1,5,7,4,6,8,6,10,7,8,8,5,5,7,5,6,4,7,5,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 16:09,20,Female,College/University,30,10,10,10,10,10,4,6,6,3,2,5,9,5,9,8,9,5,10,4,3,8,7,9,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Possible Bully
12/10/19 16:18,22,Male,College/University,50,2,2,1,1,3,8,8,9,9,8,9,10,10,8,9,9,9,8,7,8,8,9,9,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Not a bully
12/10/19 16:30,21,Female,College/University,48,2,1,1,1,1,5,5,5,5,5,3,9,8,10,8,10,7,10,8,6,6,10,6,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 16:32,18,Male,College/University,250,1,3,1,2,1,5,3,6,9,10,10,10,6,9,9,9,6,10,6,6,9,7,8,Never,Sometimes ( 1 or 2 times a month),N/A,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
12/10/19 17:03,20,Female,College/University,450,1,3,2,2,5,8,7,10,10,6,9,10,7,10,10,10,8,8,6,8,3,9,9,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
12/10/19 17:16,20,Male,College/University,10,1,8,5,5,3,10,10,4,5,5,8,10,8,10,5,5,7,8,5,5,3,8,10,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Possible Bully
12/10/19 17:17,22,Female,College/University,N/A,1,1,1,1,1,9,9,9,9,9,7,10,9,10,10,10,10,10,8,8,9,9,9,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,N/A,Never,Not a bully
12/10/19 17:22,19,Female,College/University,28,1,3,3,3,1,8,7,10,8,3,7,1,1,5,5,5,6,1,9,1,4,3,7,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
12/10/19 17:26,22,Male,College/University,77,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,6,5,1,5,10,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 17:30,19,Male,College/University,N/A,3,7,4,1,3,6,1,4,8,6,9,10,8,10,10,10,10,10,7,8,7,9,9,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,N/A,Never,Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
12/10/19 17:42,18,Female,College/University,18,2,2,1,1,2,10,10,10,10,10,7,9,8,8,8,9,9,9,6,7,6,6,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
12/10/19 18:24,20,Female,College/University,71,4,4,2,3,1,3,3,3,3,3,1,10,2,9,8,8,1,9,8,1,9,1,1,Never,Sometimes ( 1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 18:34,18,Male,College/University,65,3,2,7,7,5,7,3,6,4,6,5,10,8,8,9,6,4,2,1,5,1,8,9,Every day,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Every day,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Every day,Every day,Possible Bully
12/10/19 18:39,17,Male,High School (Grade 9 - Grade 12),42,1,2,1,1,1,8,8,8,8,8,7,10,8,10,10,10,10,6,8,10,9,8,7,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 19:09,22,Male,College/University,47,1,1,1,1,1,10,7,9,10,10,6,6,3,10,8,10,10,10,7,5,6,8,7,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
12/10/19 19:32,22,Male,College/University,N/A,2,4,1,4,1,7,10,8,5,8,8,10,5,10,10,9,8,10,8,6,5,9,7,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
12/10/19 19:35,22,Female,College/University,N/A,1,1,1,1,1,6,7,7,6,5,2,10,9,10,10,10,7,10,3,9,5,7,10,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Not a bully
12/10/19 19:47,19,Male,High School (Grade 9 - Grade 12),200,4,5,1,1,1,9,10,6,3,1,5,10,3,10,10,1,7,10,5,3,5,7,5,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
12/10/19 20:20,22,Female,College/University,45,3,4,4,1,1,10,6,8,9,4,1,10,7,10,8,9,10,10,6,4,10,7,10,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
12/10/19 20:44,16,Male,High School (Grade 9 - Grade 12),35,4,5,3,2,2,9,4,8,5,4,7,9,7,9,9,9,7,8,8,6,4,6,7,Never,Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
12/10/19 20:54,15,Male,High School (Grade 9 - Grade 12),17,4,10,1,5,1,7,10,3,1,1,8,10,9,10,8,4,7,10,1,7,10,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Every day,Never,Not a bully
12/10/19 20:56,13,Female,High School (Grade 9 - Grade 12),32,10,10,10,10,10,10,9,9,10,7,6,10,9,10,10,10,10,10,10,9,10,10,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
12/10/19 20:57,17,Female,High School (Grade 9 - Grade 12),46,1,1,1,1,1,6,4,8,10,4,4,10,6,10,8,8,6,10,10,5,1,5,7,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Not a bully
12/10/19 21:02,22,Female,College/University,50,1,1,1,1,1,7,10,8,6,8,9,10,7,10,6,9,8,10,10,8,10,8,6,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
12/10/19 21:06,22,Male,College/University,N/A,1,1,1,1,1,4,8,6,3,1,7,10,8,5,7,8,7,10,2,4,2,6,10,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Every day,Sometimes (1 or 2 times a month),Not a bully
12/10/19 21:10,12,Female,High School (Grade 9 - Grade 12),30,1,2,1,1,2,8,9,10,9,10,6,10,10,10,10,10,10,10,10,8,8,7,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 21:11,14,Male,High School (Grade 9 - Grade 12),32,1,2,1,1,1,9,7,8,6,8,9,10,8,10,10,9,8,10,7,7,3,6,7,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 21:38,19,Male,College/University,54,3,6,2,1,1,5,7,7,6,4,3,10,5,10,10,5,8,8,6,5,7,1,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
12/10/19 21:42,17,Male,High School (Grade 9 - Grade 12),46,5,3,10,10,5,8,10,10,7,10,2,10,1,7,10,5,2,1,1,1,1,10,4,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Possible Bully
12/10/19 21:56,14,Female,High School (Grade 9 - Grade 12),30,1,1,1,1,1,6,9,7,9,8,8,10,10,10,10,10,10,10,10,9,10,10,10,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
12/10/19 22:29,14,Female,High School (Grade 9 - Grade 12),32,1,1,1,1,1,8,7,7,8,7,8,9,8,7,7,7,8,8,7,7,8,5,6,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
12/10/19 22:47,14,Male,High School (Grade 9 - Grade 12),32,1,1,1,1,1,9,8,8,10,8,5,10,10,10,10,10,9,10,9,7,10,8,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
12/11/19 5:38,20,Male,College/University,130,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
12/11/19 16:12,14,Female,High School (Grade 9 - Grade 12),32,2,2,1,1,3,9,8,9,7,1,8,10,8,10,9,8,4,8,5,3,2,7,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
12/12/19 8:47,21,Female,College/University,40,1,1,1,1,1,9,9,9,9,9,10,10,3,10,6,9,8,10,6,3,10,10,10,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
12/12/19 9:05,18,Female,High School (Grade 9 - Grade 12),70,3,4,2,1,1,1,4,7,3,8,10,8,2,5,2,6,7,3,2,1,7,5,6,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Every day,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
12/12/19 9:10,18,Female,High School (Grade 9 - Grade 12),55,6,5,7,5,9,9,1,1,4,3,1,10,4,10,2,9,5,10,4,2,1,1,10,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Every day,Sometimes (1 or 2 times a month),Possible Bully
12/12/19 9:43,20,Male,College/University,44,4,1,1,1,1,10,10,10,8,9,10,10,10,10,10,10,10,10,10,10,5,5,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
12/12/19 10:56,12,Female,Middle School (Grade 6 - Grade 8),N/A,1,3,1,1,5,1,1,1,10,6,8,10,10,10,6,10,1,5,6,10,3,1,10,Every day,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
12/12/19 10:59,N/A,Male,College/University,100,8,10,1,3,1,10,1,6,10,1,10,10,10,10,10,10,10,10,4,7,1,10,8,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Possible Bully
12/12/19 11:02,19,Female,College/University,15,7,3,1,1,1,1,1,1,1,1,10,10,1,1,2,5,1,1,1,1,10,10,10,Never,Never,Never,Never,Every day,Every day,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Every day,Every day,Not a bully
12/12/19 13:31,22,Male,College/University,40,7,7,10,10,10,5,5,5,6,6,6,5,1,10,10,10,6,5,3,1,6,6,7,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Possible Bully
12/12/19 18:59,16,Male,College/University,200,1,1,1,1,3,10,6,4,6,7,5,10,3,10,10,10,7,8,5,2,4,5,4,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Not a bully
12/12/19 20:23,19,Female,College/University,105,5,5,5,1,2,7,9,7,9,6,5,10,6,9,6,9,7,10,8,4,4,9,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Not a bully
12/12/19 20:57,17,Male,College/University,14,7,4,1,1,1,7,8,8,10,9,5,10,8,10,10,10,7,9,10,8,10,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Every day,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Every day,Never,Not a bully
12/12/19 21:05,13,Female,Middle School (Grade 6 - Grade 8),N/A,5,5,4,1,1,9,7,7,5,8,10,7,9,10,9,9,8,1,5,7,5,6,8,Never,Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
12/12/19 21:31,17,Male,High School (Grade 9 - Grade 12),N/A,1,1,1,1,2,5,5,5,5,5,5,5,5,10,1,10,1,1,2,1,4,5,3,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Every day,Every day,Not a bully
